commodity	O
is	O
both	O
a	O
use	O
value	O
and	O
an	O
exchange	O
value	O
,	O
we	O
were	O
,	O
accurately	O
speaking	O
,	O
wrong	O
.	O

A	O
commodity	O
is	O
a	O
use	O
value	O
or	O
object	O
of	O
utility	O
,	O
and	O
a	O
value	O
.	O

It	O
manifests	O
itself	O
as	O
this	O
twofold	O
thing	O
,	O
that	O
it	O
is	O
,	O
as	O
soon	O
as	O
its	O
value	O
assumes	O
an	O
independent	O
form	O
-	O
viz.	O
,	O
the	O
form	O
of	O
exchange	O
value	O
.	O

It	O
never	O
assumes	O
this	O
form	O
when	O
isolated	O
,	O
but	O
only	O
when	O
placed	O
in	O
a	O
value	O
or	O
exchange	O
relation	O
with	O
another	O
commodity	O
of	O
a	O
different	O
kind	O
.	O

When	O
once	O
we	O
know	O
this	O
,	O
such	O
a	O
mode	O
of	O
expression	O
does	O
no	O
harm	O
;	O
it	O
simply	O
serves	O
as	O
an	O
abbreviation	O
.	O

Our	O
analysis	O
has	O
shown	O
,	O
that	O
the	O
form	O
or	O
expression	O
of	O
the	O
value	O
of	O
a	O
commodity	O
originates	O
in	O
the	O
nature	O
of	O
value	O
,	O
and	O
not	O
that	O
value	O
and	O
its	O
magnitude	O
originate	O
in	O
the	O
mode	O
of	O
their	O
expression	O
as	O
exchange	O
value	O
.	O

This	O
,	O
however	O
,	O
is	O
the	O
delusion	O
as	O
well	O
of	O
the	O
mercantilists	O
and	O
their	O
recent	O
revivers	O
,	O
Ferrier	PERSON
,	O
Ganilh	LOCATION
,	O
and	O
others	O
,	O
as	O
also	O
of	O
their	O
antipodes	O
,	O
the	O
modern	O
bagmen	O
of	O
Free-trade	O
,	O
such	O
as	O
Bastiat	PERSON
.	O

The	O
mercantilists	O
lay	O
special	O
stress	O
on	O
the	O
qualitative	O
aspect	O
of	O
the	O
expression	O
of	O
value	O
,	O
and	O
consequently	O
on	O
the	O
equivalent	O
form	O
of	O
commodities	O
,	O
which	O
attains	O
its	O
full	O
perfection	O
in	O
money	O
.	O

The	O
modern	O
hawkers	O
of	O
Free-trade	O
,	O
who	O
must	O
get	O
rid	O
of	O
their	O
article	O
at	O
any	O
price	O
,	O
on	O
the	O
other	O
hand	O
,	O
lay	O
most	O
stress	O
on	O
the	O
quantitative	O
aspect	O
of	O
the	O
relative	O
form	O
of	O
value	O
.	O

For	O
them	O
there	O
consequently	O
exists	O
neither	O
value	O
,	O
nor	O
magnitude	O
of	O
value	O
,	O
anywhere	O
except	O
in	O
its	O
expression	O
by	O
means	O
of	O
the	O
exchange	O
relation	O
of	O
commodities	O
,	O
that	O
is	O
,	O
in	O
the	O
daily	O
list	O
of	O
prices	O
current	O
.	O

Macleod	PERSON
,	O
who	O
has	O
taken	O
upon	O
himself	O
to	O
dress	O
up	O
the	O
confused	O
ideas	O
of	O
Lombard	LOCATION
Street	LOCATION
in	O
the	O
most	O
learned	O
finery	O
,	O
is	O
a	O
successful	O
cross	O
between	O
the	O
superstitious	O
mercantilists	O
,	O
and	O
the	O
enlightened	O
Free-trade	O
bagmen	O
.	O

A	O
close	O
scrutiny	O
of	O
the	O
expression	O
of	O
the	O
value	O
of	O
A	O
in	O
terms	O
of	O
B	O
,	O
contained	O
in	O
the	O
equation	O
expressing	O
the	O
value	O
relation	O
of	O
A	O
to	O
B	O
,	O
has	O
shown	O
us	O
that	O
,	O
within	O
that	O
relation	O
,	O
the	O
bodily	O
form	O
of	O
A	O
figures	O
only	O
as	O
a	O
use	O
value	O
,	O
the	O
bodily	O
form	O
of	O
B	O
only	O
as	O
the	O
form	O
or	O
aspect	O
of	O
value	O
.	O

The	O
opposition	O
or	O
contrast	O
existing	O
internally	O
in	O
each	O
commodity	O
between	O
use	O
value	O
and	O
value	O
,	O
is	O
,	O
therefore	O
,	O
made	O
evident	O
externally	O
by	O
two	O
commodities	O
being	O
placed	O
in	O
such	O
relation	O
to	O
each	O
other	O
,	O
that	O
the	O
commodity	O
whose	O
value	O
it	O
is	O
sought	O
to	O
express	O
,	O
figures	O
directly	O
as	O
a	O
mere	O
use	O
value	O
,	O
while	O
the	O
commodity	O
in	O
which	O
that	O
value	O
is	O
to	O
be	O
expressed	O
,	O
figures	O
directly	O
as	O
mere	O
exchange	O
value	O
.	O

Hence	O
the	O
elementary	O
form	O
of	O
value	O
of	O
a	O
commodity	O
is	O
the	O
elementary	O
form	O
in	O
which	O
the	O
contrast	O
contained	O
in	O
that	O
commodity	O
,	O
between	O
use	O
value	O
and	O
value	O
,	O
becomes	O
apparent	O
.	O

Every	O
product	O
of	O
labour	O
is	O
,	O
in	O
all	O
states	O
of	O
society	O
,	O
a	O
use	O
value	O
;	O
but	O
it	O
is	O
only	O
at	O
a	O
definite	O
historical	O
epoch	O
in	O
a	O
society	O
's	O
development	O
that	O
such	O
a	O
product	O
becomes	O
a	O
commodity	O
,	O
viz.	O
,	O
at	O
the	O
epoch	O
when	O
the	O
labour	O
spent	O
on	O
the	O
production	O
of	O
a	O
useful	O
article	O
becomes	O
expressed	O
as	O
one	O
of	O
the	O
objective	O
qualities	O
of	O
that	O
article	O
,	O
i.e.	O
,	O
as	O
its	O
value	O
.	O

It	O
therefore	O
follows	O
that	O
the	O
elementary	O
value	O
form	O
is	O
also	O
the	O
primitive	O
form	O
under	O
which	O
a	O
product	O
of	O
labour	O
appears	O
historically	O
as	O
a	O
commodity	O
,	O
and	O
that	O
the	O
gradual	O
transformation	O
of	O
such	O
products	O
into	O
commodities	O
,	O
proceeds	O
pari	O
passu	O
with	O
the	O
development	O
of	O
the	O
value	O
form	O
.	O

We	O
perceive	O
,	O
at	O
first	O
sight	O
,	O
the	O
deficiencies	O
of	O
the	O
elementary	O
form	O
of	O
value	O
:	O
it	O
is	O
a	O
mere	O
germ	O
,	O
which	O
must	O
undergo	O
a	O
series	O
of	O
metamorphoses	O
before	O
it	O
can	O
ripen	O
into	O
the	O
price	O
form	O
.	O

The	O
expression	O
of	O
the	O
value	O
of	O
commodity	O
A	O
in	O
terms	O
of	O
any	O
other	O
commodity	O
B	O
,	O
merely	O
distinguishes	O
the	O
value	O
from	O
the	O
use	O
value	O
of	O
A	O
,	O
and	O
therefore	O
places	O
A	O
merely	O
in	O
a	O
relation	O
of	O
exchange	O
with	O
a	O
single	O
different	O
commodity	O
,	O
B	O
;	O
but	O
it	O
is	O
still	O
far	O
from	O
expressing	O
A	O
's	O
qualitative	O
equality	O
,	O
and	O
quantitative	O
proportionality	O
,	O
to	O
all	O
commodities	O
.	O

To	O
the	O
elementary	O
relative	O
value	O
form	O
of	O
a	O
commodity	O
,	O
there	O
corresponds	O
the	O
single	O
equivalent	O
form	O
of	O
one	O
other	O
commodity	O
.	O

Thus	O
,	O
in	O
the	O
relative	O
expression	O
of	O
value	O
of	O
the	O
linen	O
,	O
the	O
coat	O
assumes	O
the	O
form	O
of	O
equivalent	O
,	O
or	O
of	O
being	O
directly	O
exchangeable	O
,	O
only	O
in	O
relation	O
to	O
a	O
single	O
commodity	O
,	O
the	O
linen	O
.	O

Nevertheless	O
,	O
the	O
elementary	O
form	O
of	O
value	O
passes	O
by	O
an	O
easy	O
transition	O
into	O
a	O
more	O
complete	O
form	O
.	O

It	O
is	O
true	O
that	O
by	O
means	O
of	O
the	O
elementary	O
form	O
,	O
the	O
value	O
of	O
a	O
commodity	O
A	O
,	O
becomes	O
expressed	O
in	O
terms	O
of	O
one	O
,	O
and	O
only	O
one	O
,	O
other	O
commodity	O
.	O

But	O
that	O
one	O
may	O
be	O
a	O
commodity	O
of	O
any	O
kind	O
,	O
coat	O
,	O
iron	O
,	O
corn	O
,	O
or	O
anything	O
else	O
.	O

Therefore	O
,	O
according	O
as	O
A	O
is	O
placed	O
in	O
relation	O
with	O
one	O
or	O
the	O
other	O
,	O
we	O
get	O
for	O
one	O
and	O
the	O
same	O
commodity	O
,	O
different	O
elementary	O
expressions	O
of	O
value	O
.	O

The	O
number	O
of	O
such	O
possible	O
expressions	O
is	O
limited	O
only	O
by	O
the	O
number	O
of	O
the	O
different	O
kinds	O
of	O
commodities	O
distinct	O
from	O
it	O
.	O

The	O
isolated	O
expression	O
of	O
A	O
's	O
value	O
,	O
is	O
therefore	O
convertible	O
into	O
a	O
series	O
,	O
prolonged	O
to	O
any	O
length	O
,	O
of	O
the	O
different	O
elementary	O
expressions	O
of	O
that	O
value	O
.	O

B.	O
Total	O
or	O
Expanded	O
Form	O
of	O
value	O
z	O
Com	O
.	O

A	O
=	O
u	O
Com	O
.	O

B	O
or	O
v	O
Com	O
.	O

C	O
or	O
=	O
w	O
Com	O
.	O

D	O
or	O
=	O
Com	O
.	O

E	O
or	O
=	O
&	O
c.	O
-LRB-	O
20	O
yards	O
of	O
linen	O
=	O
1	O
coat	O
or	O
=	O
10	O
lbs	O
tea	O
or	O
=	O
40	O
lbs	O
.	O

coffee	O
or	O
=	O
1	O
quarter	O
corn	O
or	O
=	O
2	O
ounces	O
gold	O
or	O
=	O
1/2	O
ton	O
iron	O
or	O
=	O
&	O
c.	O
-RRB-	O
1	O
.	O

The	O
Expanded	O
Relative	O
form	O
of	O
value	O
The	O
value	O
of	O
a	O
single	O
commodity	O
,	O
the	O
linen	O
,	O
for	O
example	O
,	O
is	O
now	O
expressed	O
in	O
terms	O
of	O
numberless	O
other	O
elements	O
of	O
the	O
world	O
of	O
commodities	O
.	O

Every	O
other	O
commodity	O
now	O
becomes	O
a	O
mirror	O
of	O
the	O
linen	O
's	O
value	O
.	O

It	O
is	O
thus	O
,	O
that	O
for	O
the	O
first	O
time	O
,	O
this	O
value	O
shows	O
itself	O
in	O
its	O
true	O
light	O
as	O
a	O
congelation	O
of	O
undifferentiated	O
human	O
labour	O
.	O

For	O
the	O
labour	O
that	O
creates	O
it	O
,	O
now	O
stands	O
expressly	O
revealed	O
,	O
as	O
labour	O
that	O
ranks	O
equally	O
with	O
every	O
other	O
sort	O
of	O
human	O
labour	O
,	O
no	O
matter	O
what	O
its	O
form	O
,	O
whether	O
tailoring	O
,	O
ploughing	O
,	O
mining	O
,	O
&	O
c.	O
,	O
and	O
no	O
matter	O
,	O
therefore	O
,	O
whether	O
it	O
is	O
realised	O
in	O
coats	O
,	O
corn	O
,	O
iron	O
,	O
or	O
gold	O
.	O

The	O
linen	O
,	O
by	O
virtue	O
of	O
the	O
form	O
of	O
its	O
value	O
,	O
now	O
stands	O
in	O
a	O
social	O
relation	O
,	O
no	O
longer	O
with	O
only	O
one	O
other	O
kind	O
of	O
commodity	O
,	O
but	O
with	O
the	O
whole	O
world	O
of	O
commodities	O
.	O

As	O
a	O
commodity	O
,	O
it	O
is	O
a	O
citizen	O
of	O
that	O
world	O
.	O

At	O
the	O
same	O
time	O
,	O
the	O
interminable	O
series	O
of	O
value	O
equations	O
implies	O
,	O
that	O
as	O
regards	O
the	O
value	O
of	O
a	O
commodity	O
,	O
it	O
is	O
a	O
matter	O
of	O
indifference	O
under	O
what	O
particular	O
form	O
,	O
or	O
kind	O
,	O
of	O
use	O
value	O
it	O
appears	O
.	O

In	O
the	O
first	O
form	O
,	O
20	O
yds	O
of	O
linen	O
=	O
1	O
coat	O
,	O
it	O
might	O
,	O
for	O
ought	O
that	O
otherwise	O
appears	O
,	O
be	O
pure	O
accident	O
,	O
that	O
these	O
two	O
commodities	O
are	O
exchangeable	O
in	O
definite	O
quantities	O
.	O

In	O
the	O
second	O
form	O
,	O
on	O
the	O
contrary	O
,	O
we	O
perceive	O
at	O
once	O
the	O
background	O
that	O
determines	O
,	O
and	O
is	O
essentially	O
different	O
from	O
,	O
this	O
accidental	O
appearance	O
.	O

The	O
value	O
of	O
the	O
linen	O
remains	O
unaltered	O
in	O
magnitude	O
,	O
whether	O
expressed	O
in	O
coats	O
,	O
coffee	O
,	O
or	O
iron	O
,	O
or	O
in	O
numberless	O
different	O
commodities	O
,	O
the	O
property	O
of	O
as	O
many	O
different	O
owners	O
.	O

The	O
accidental	O
relation	O
between	O
two	O
individual	O
commodity-owners	O
disappears	O
.	O

It	O
becomes	O
plain	O
,	O
that	O
it	O
is	O
not	O
the	O
exchange	O
of	O
commodities	O
which	O
regulates	O
the	O
magnitude	O
of	O
their	O
value	O
;	O
but	O
,	O
on	O
the	O
contrary	O
,	O
that	O
it	O
is	O
the	O
magnitude	O
of	O
their	O
value	O
which	O
controls	O
their	O
exchange	O
proportions	O
.	O

2	O
.	O

The	O
particular	O
Equivalent	O
form	O
Each	O
commodity	O
,	O
such	O
as	O
,	O
coat	O
,	O
tea	O
,	O
corn	O
,	O
iron	O
,	O
&	O
c.	O
,	O
figures	O
in	O
the	O
expression	O
of	O
value	O
of	O
the	O
linen	O
,	O
as	O
an	O
equivalent	O
,	O
and	O
,	O
consequently	O
,	O
as	O
a	O
thing	O
that	O
is	O
value	O
.	O

The	O
bodily	O
form	O
of	O
each	O
of	O
these	O
commodities	O
figures	O
now	O
as	O
a	O
particular	O
equivalent	O
form	O
,	O
one	O
out	O
of	O
many	O
.	O

In	O
the	O
same	O
way	O
the	O
manifold	O
concrete	O
useful	O
kinds	O
of	O
labour	O
,	O
embodied	O
in	O
these	O
different	O
commodities	O
,	O
rank	O
now	O
as	O
so	O
many	O
different	O
forms	O
of	O
the	O
realisation	O
,	O
or	O
manifestation	O
,	O
of	O
undifferentiated	O
human	O
labour	O
.	O

3	O
.	O

Defects	O
of	O
the	O
Total	O
or	O
Expanded	O
form	O
of	O
value	O
In	O
the	O
first	O
place	O
,	O
the	O
relative	O
expression	O
of	O
value	O
is	O
incomplete	O
because	O
the	O
series	O
representing	O
it	O
is	O
interminable	O
.	O

The	O
chain	O
of	O
which	O
each	O
equation	O
of	O
value	O
is	O
a	O
link	O
,	O
is	O
liable	O
at	O
any	O
moment	O
to	O
be	O
lengthened	O
by	O
each	O
new	O
kind	O
of	O
commodity	O
that	O
comes	O
into	O
existence	O
and	O
furnishes	O
the	O
material	O
for	O
a	O
fresh	O
expression	O
of	O
value	O
.	O

In	O
the	O
second	O
place	O
,	O
it	O
is	O
a	O
many-coloured	O
mosaic	O
of	O
disparate	O
and	O
independent	O
expressions	O
of	O
value	O
.	O

And	O
lastly	O
,	O
if	O
,	O
as	O
must	O
be	O
the	O
case	O
,	O
the	O
relative	O
value	O
of	O
each	O
commodity	O
in	O
turn	O
,	O
becomes	O
expressed	O
in	O
this	O
expanded	O
form	O
,	O
we	O
get	O
for	O
each	O
of	O
them	O
a	O
relative	O
value	O
form	O
,	O
different	O
in	O
every	O
case	O
,	O
and	O
consisting	O
of	O
an	O
interminable	O
series	O
of	O
expressions	O
of	O
value	O
.	O

The	O
defects	O
of	O
the	O
expanded	O
relative	O
value	O
form	O
are	O
reflected	O
in	O
the	O
corresponding	O
equivalent	O
form	O
.	O

Since	O
the	O
bodily	O
form	O
of	O
each	O
single	O
commodity	O
is	O
one	O
particular	O
equivalent	O
form	O
amongst	O
numberless	O
others	O
,	O
we	O
have	O
,	O
on	O
the	O
whole	O
,	O
nothing	O
but	O
fragmentary	O
equivalent	O
forms	O
,	O
each	O
excluding	O
the	O
others	O
.	O

In	O
the	O
same	O
way	O
,	O
also	O
,	O
the	O
special	O
,	O
concrete	O
,	O
useful	O
kind	O
of	O
labour	O
embodied	O
in	O
each	O
particular	O
equivalent	O
,	O
is	O
presented	O
only	O
as	O
a	O
particular	O
kind	O
of	O
labour	O
,	O
and	O
therefore	O
not	O
as	O
an	O
exhaustive	O
representative	O
of	O
human	O
labour	O
generally	O
.	O

The	O
latter	O
,	O
indeed	O
,	O
gains	O
adequate	O
manifestation	O
in	O
the	O
totality	O
of	O
its	O
manifold	O
,	O
particular	O
,	O
concrete	O
forms	O
.	O

But	O
,	O
in	O
that	O
case	O
,	O
its	O
expression	O
in	O
an	O
infinite	O
series	O
is	O
ever	O
incomplete	O
and	O
deficient	O
in	O
unity	O
.	O

The	O
expanded	O
relative	O
value	O
form	O
is	O
,	O
however	O
,	O
nothing	O
but	O
the	O
sum	O
of	O
the	O
elementary	O
relative	O
expressions	O
or	O
equations	O
of	O
the	O
first	O
kind	O
,	O
such	O
as	O
:	O
20	O
yards	O
of	O
linen	O
=	O
1	O
coat	O
20	O
yards	O
of	O
linen	O
=	O
10	O
lbs	O
of	O
tea	O
,	O
etc.	O
.	O

Each	O
of	O
these	O
implies	O
the	O
corresponding	O
inverted	O
equation	O
,	O
1	O
coat	O
=	O
20	O
yards	O
of	O
linen	O
10	O
lbs	O
of	O
tea	O
=	O
20	O
yards	O
of	O
linen	O
,	O
etc.	O
.	O

In	O
fact	O
,	O
when	O
a	O
person	O
exchanges	O
his	O
linen	O
for	O
many	O
other	O
commodities	O
,	O
and	O
thus	O
expresses	O
its	O
value	O
in	O
a	O
series	O
of	O
other	O
commodities	O
,	O
it	O
necessarily	O
follows	O
,	O
that	O
the	O
various	O
owners	O
of	O
the	O
latter	O
exchange	O
them	O
for	O
the	O
linen	O
,	O
and	O
consequently	O
express	O
the	O
value	O
of	O
their	O
various	O
commodities	O
in	O
one	O
and	O
the	O
same	O
third	O
commodity	O
,	O
the	O
linen	O
.	O

If	O
then	O
,	O
we	O
reverse	O
the	O
series	O
,	O
20	O
yards	O
of	O
linen	O
=	O
1	O
coat	O
or	O
=	O
10	O
lbs	O
of	O
tea	O
,	O
etc.	O
,	O
that	O
is	O
to	O
say	O
,	O
if	O
we	O
give	O
expression	O
to	O
the	O
converse	O
relation	O
already	O
implied	O
in	O
the	O
series	O
,	O
we	O
get	O
,	O
C	O
.	O

The	O
General	O
Form	O
of	O
Value	O
1	O
.	O

The	O
altered	O
character	O
of	O
the	O
form	O
of	O
value	O
All	O
commodities	O
now	O
express	O
their	O
value	O
-LRB-	O
1	O
-RRB-	O
in	O
an	O
elementary	O
form	O
,	O
because	O
in	O
a	O
single	O
commodity	O
;	O
-LRB-	O
2	O
-RRB-	O
with	O
unity	O
,	O
because	O
in	O
one	O
and	O
the	O
same	O
commodity	O
.	O

This	O
form	O
of	O
value	O
is	O
elementary	O
and	O
the	O
same	O
for	O
all	O
,	O
therefore	O
general	O
.	O

The	O
forms	O
A	O
and	O
B	O
were	O
fit	O
only	O
to	O
express	O
the	O
value	O
of	O
a	O
commodity	O
as	O
something	O
distinct	O
from	O
its	O
use	O
value	O
or	O
material	O
form	O
.	O

The	O
first	O
form	O
,	O
A	O
,	O
furnishes	O
such	O
equations	O
as	O
the	O
following	O
:	O
-	O
1	O
coat	O
=	O
20	O
yards	O
of	O
linen	O
,	O
10	O
lbs	O
of	O
tea	O
=	O
1/2	O
a	O
ton	O
of	O
iron	O
.	O

The	O
value	O
of	O
the	O
coat	O
is	O
equated	O
to	O
linen	O
,	O
that	O
of	O
the	O
tea	O
to	O
iron	O
.	O

But	O
to	O
be	O
equated	O
to	O
linen	O
,	O
and	O
again	O
to	O
iron	O
,	O
is	O
to	O
be	O
as	O
different	O
as	O
are	O
linen	O
and	O
iron	O
.	O

This	O
form	O
,	O
it	O
is	O
plain	O
,	O
occurs	O
practically	O
only	O
in	O
the	O
first	O
beginning	O
,	O
when	O
the	O
products	O
of	O
labour	O
are	O
converted	O
into	O
commodities	O
by	O
accidental	O
and	O
occasional	O
exchanges	O
.	O

The	O
second	O
form	O
,	O
B	O
,	O
distinguishes	O
,	O
in	O
a	O
more	O
adequate	O
manner	O
than	O
the	O
first	O
,	O
the	O
value	O
of	O
a	O
commodity	O
from	O
its	O
use	O
value	O
,	O
for	O
the	O
value	O
of	O
the	O
coat	O
is	O
there	O
placed	O
in	O
contrast	O
under	O
all	O
possible	O
shapes	O
with	O
the	O
bodily	O
form	O
of	O
the	O
coat	O
;	O
it	O
is	O
equated	O
to	O
linen	O
,	O
to	O
iron	O
,	O
to	O
tea	O
,	O
in	O
short	O
,	O
to	O
everything	O
else	O
,	O
only	O
not	O
to	O
itself	O
,	O
the	O
coat	O
.	O

On	O
the	O
other	O
hand	O
,	O
any	O
general	O
expression	O
of	O
value	O
common	O
to	O
all	O
is	O
directly	O
excluded	O
;	O
for	O
,	O
in	O
the	O
equation	O
of	O
value	O
of	O
each	O
commodity	O
,	O
all	O
other	O
commodities	O
now	O
appear	O
only	O
under	O
the	O
form	O
of	O
equivalents	O
.	O

The	O
expanded	O
form	O
of	O
value	O
comes	O
into	O
actual	O
existence	O
for	O
the	O
first	O
time	O
so	O
soon	O
as	O
a	O
particular	O
product	O
of	O
labour	O
,	O
such	O
as	O
cattle	O
,	O
is	O
no	O
longer	O
exceptionally	O
,	O
but	O
habitually	O
,	O
exchanged	O
for	O
various	O
other	O
commodities	O
.	O

The	O
third	O
and	O
lastly	O
developed	O
form	O
expresses	O
the	O
values	O
of	O
the	O
whole	O
world	O
of	O
commodities	O
in	O
terms	O
of	O
a	O
single	O
commodity	O
set	O
apart	O
for	O
the	O
purpose	O
,	O
namely	O
,	O
the	O
linen	O
,	O
and	O
thus	O
represents	O
to	O
us	O
their	O
values	O
by	O
means	O
of	O
their	O
equality	O
with	O
linen	O
.	O

The	O
value	O
of	O
every	O
commodity	O
is	O
now	O
,	O
by	O
being	O
equated	O
to	O
linen	O
,	O
not	O
only	O
differentiated	O
from	O
its	O
own	O
use	O
value	O
,	O
but	O
from	O
all	O
other	O
use	O
values	O
generally	O
,	O
and	O
is	O
,	O
by	O
that	O
very	O
fact	O
,	O
expressed	O
as	O
that	O
which	O
is	O
common	O
to	O
all	O
commodities	O
.	O

By	O
this	O
form	O
,	O
commodities	O
are	O
,	O
for	O
the	O
first	O
time	O
,	O
effectively	O
brought	O
into	O
relation	O
with	O
one	O
another	O
as	O
values	O
,	O
or	O
made	O
to	O
appear	O
as	O
exchange	O
values	O
.	O

The	O
two	O
earlier	O
forms	O
either	O
express	O
the	O
value	O
of	O
each	O
commodity	O
in	O
terms	O
of	O
a	O
single	O
commodity	O
of	O
a	O
different	O
kind	O
,	O
or	O
in	O
a	O
series	O
of	O
many	O
such	O
commodities	O
.	O

In	O
both	O
cases	O
,	O
it	O
is	O
,	O
so	O
to	O
say	O
,	O
the	O
special	O
business	O
of	O
each	O
single	O
commodity	O
to	O
find	O
an	O
expression	O
for	O
its	O
value	O
,	O
and	O
this	O
it	O
does	O
without	O
the	O
help	O
of	O
the	O
others	O
.	O

These	O
others	O
,	O
with	O
respect	O
to	O
the	O
former	O
,	O
play	O
the	O
passive	O
parts	O
of	O
equivalents	O
.	O

The	O
general	O
form	O
of	O
value	O
,	O
C	O
,	O
results	O
from	O
the	O
joint	O
action	O
of	O
the	O
whole	O
world	O
of	O
commodities	O
,	O
and	O
from	O
that	O
alone	O
.	O

A	O
commodity	O
can	O
acquire	O
a	O
general	O
expression	O
of	O
its	O
value	O
only	O
by	O
all	O
other	O
commodities	O
,	O
simultaneously	O
with	O
it	O
,	O
expressing	O
their	O
values	O
in	O
the	O
same	O
equivalent	O
;	O
and	O
every	O
new	O
commodity	O
must	O
follow	O
suit	O
.	O

It	O
thus	O
becomes	O
evident	O
that	O
since	O
the	O
existence	O
of	O
commodities	O
as	O
values	O
is	O
purely	O
social	O
,	O
this	O
social	O
existence	O
can	O
be	O
expressed	O
by	O
the	O
totality	O
of	O
their	O
social	O
relations	O
alone	O
,	O
and	O
consequently	O
that	O
the	O
form	O
of	O
their	O
value	O
must	O
be	O
a	O
socially	O
recognised	O
form	O
.	O

All	O
commodities	O
being	O
equated	O
to	O
linen	O
now	O
appear	O
not	O
only	O
as	O
qualitatively	O
equal	O
as	O
values	O
generally	O
,	O
but	O
also	O
as	O
values	O
whose	O
magnitudes	O
are	O
capable	O
of	O
comparison	O
.	O

By	O
expressing	O
the	O
magnitudes	O
of	O
their	O
values	O
in	O
one	O
and	O
the	O
same	O
material	O
,	O
the	O
linen	O
,	O
those	O
magnitudes	O
are	O
also	O
compared	O
with	O
each	O
other	O
For	O
instance	O
,	O
10	O
lbs	O
of	O
tea	O
=	O
20	O
yards	O
of	O
linen	O
,	O
and	O
40	O
lbs	O
of	O
coffee	O
=	O
20	O
yards	O
of	O
linen	O
.	O

Therefore	O
,	O
10	O
lbs	O
of	O
tea	O
=	O
40	O
lbs	O
of	O
coffee	O
.	O

In	O
other	O
words	O
,	O
there	O
is	O
contained	O
in	O
1	O
lb	O
of	O
coffee	O
only	O
one-fourth	O
as	O
much	O
substance	O
of	O
value	O
-	O
labour	O
-	O
as	O
is	O
contained	O
in	O
1	O
lb	O
of	O
tea	O
.	O

The	O
general	O
form	O
of	O
relative	O
value	O
,	O
embracing	O
the	O
whole	O
world	O
of	O
commodities	O
,	O
converts	O
the	O
single	O
commodity	O
that	O
is	O
excluded	O
from	O
the	O
rest	O
,	O
and	O
made	O
to	O
play	O
the	O
part	O
of	O
equivalent	O
-	O
here	O
the	O
linen	O
-	O
into	O
the	O
universal	O
equivalent	O
.	O

The	O
bodily	O
form	O
of	O
the	O
linen	O
is	O
now	O
the	O
form	O
assumed	O
in	O
common	O
by	O
the	O
values	O
of	O
all	O
commodities	O
;	O
it	O
therefore	O
becomes	O
directly	O
exchangeable	O
with	O
all	O
and	O
every	O
of	O
them	O
.	O

The	O
substance	O
linen	O
becomes	O
the	O
visible	O
incarnation	O
,	O
the	O
social	O
chrysalis	O
state	O
of	O
every	O
kind	O
of	O
human	O
labour	O
.	O

Weaving	O
,	O
which	O
is	O
the	O
labour	O
of	O
certain	O
private	O
individuals	O
producing	O
a	O
particular	O
article	O
,	O
linen	O
,	O
acquires	O
in	O
consequence	O
a	O
social	O
character	O
,	O
the	O
character	O
of	O
equality	O
with	O
all	O
other	O
kinds	O
of	O
labour	O
.	O

The	O
innumerable	O
equations	O
of	O
which	O
the	O
general	O
form	O
of	O
value	O
is	O
composed	O
,	O
equate	O
in	O
turn	O
the	O
labour	O
embodied	O
in	O
the	O
linen	O
to	O
that	O
embodied	O
in	O
every	O
other	O
commodity	O
,	O
and	O
they	O
thus	O
convert	O
weaving	O
into	O
the	O
general	O
form	O
of	O
manifestation	O
of	O
undifferentiated	O
human	O
labour	O
.	O

In	O
this	O
manner	O
the	O
labour	O
realised	O
in	O
the	O
values	O
of	O
commodities	O
is	O
presented	O
not	O
only	O
under	O
its	O
negative	O
aspect	O
,	O
under	O
which	O
abstraction	O
is	O
made	O
from	O
every	O
concrete	O
form	O
and	O
useful	O
property	O
of	O
actual	O
work	O
,	O
but	O
its	O
own	O
positive	O
nature	O
is	O
made	O
to	O
reveal	O
itself	O
expressly	O
.	O

The	O
general	O
value	O
form	O
is	O
the	O
reduction	O
of	O
all	O
kinds	O
of	O
actual	O
labour	O
to	O
their	O
common	O
character	O
of	O
being	O
human	O
labour	O
generally	O
,	O
of	O
being	O
the	O
expenditure	O
of	O
human	O
labour	O
power	O
.	O

The	O
general	O
value	O
form	O
,	O
which	O
represents	O
all	O
products	O
of	O
labour	O
as	O
mere	O
congelations	O
of	O
undifferentiated	O
human	O
labour	O
,	O
shows	O
by	O
its	O
very	O
structure	O
that	O
it	O
is	O
the	O
social	O
resumé	O
of	O
the	O
world	O
of	O
commodities	O
.	O

That	O
form	O
consequently	O
makes	O
it	O
indisputably	O
evident	O
that	O
in	O
the	O
world	O
of	O
commodities	O
the	O
character	O
possessed	O
by	O
all	O
labour	O
of	O
being	O
human	O
labour	O
constitutes	O
its	O
specific	O
social	O
character	O
.	O

2	O
.	O

The	O
Interdependent	O
Development	O
of	O
the	O
Relative	O
Form	O
of	O
Value	O
,	O
and	O
of	O
the	O
Equivalent	O
Form	O
The	O
degree	O
of	O
development	O
of	O
the	O
relative	O
form	O
of	O
value	O
corresponds	O
to	O
that	O
of	O
the	O
equivalent	O
form	O
.	O

But	O
we	O
must	O
bear	O
in	O
